样品唯,抽样编,抽样_1,指标,pH,电导率,全盐量,经度,纬度,CODE,longitude,latitude,G,R,REG,NIR,S1,S1REG,NDSI,NDSIREG,SI1,SI1REG,SI2,SI2REG,SI3,SI3REG,SIT,SITREG,Int1,Int1REG,Int2,Int2REG,NDVI,NDVIREG,SAVI,SAVIREG,BI,BIREG,IFe2O3,IFe2O3REG,DVI,DVIREG,sensor,band_mask,UAV_G,UAV_R,UAV_REG,UAV_NIR,UAV_S1,UAV_S1REG,UAV_NDSI,UAV_NDSIREG,UAV_SI1,UAV_SI1REG,UAV_SI2,UAV_SI2REG,UAV_SI3,UAV_SI3REG,UAV_SIT,UAV_SITREG,UAV_Int1,UAV_Int1REG,UAV_Int2,UAV_Int2REG,UAV_NDVI,UAV_NDVIREG,UAV_SAVI,UAV_SAVIREG,UAV_BI,UAV_BIREG,UAV_IFe2O3,UAV_IFe2O3REG,UAV_DVI,UAV_DVIREG
,FP4010,,pH、电导率、全盐,8.66,0.2048,1.244,109.385750857,34.801327108,fp4,109.38575085700006,34.801327108000066,0.0898775,0.0839375,0.0,0.35154,0.3283067369475119,0.0,-0.6145036195899903,-1.0,0.08685673638958581,0.0,0.3724296450505787,0.3628475390659967,0.1229775138490773,0.0898775,-26.760250000000003,-35.154,0.0869075,0.04493875,0.2626775,0.22070875,0.6145036195899903,1.0,0.42908968949012677,0.6192427836625409,0.3614220185686672,0.35154,0.23877083688911643,0.0,0.2676025,0.35154,1,"1,1,0,1",1091,574,4211,10007,5264.911090742438,38624.63519706691,-0.891503638597486,-0.4076522717681812,791.3494803182725,2143.4087337696465,10082.648759130707,10911.592505221224,1232.7842471414046,4350.034712505178,-943300.0,-579600.0,832.5,2651.0,5836.0,7654.5,0.891503638597486,0.4076522717681812,1.3371922695270047,0.6114569047367866,10023.44875778791,10856.913465621801,0.05735984810632557,0.42080543619466376,9433.0,5796.0
2024110136S,B17,B17,pH、电导率、有机质、全盐、全氮,8.48,0.3001,1.419,109.4074345,34.81376808,,109.4074345,34.81376808,618.0,388.0,773.0,4096.0,2571.598705501618,5123.313915857605,-0.8269402319357716,-0.6824810022591908,489.6774448552843,691.16857567456,4160.490836427836,4213.866276948048,729.7040495981915,989.6731783775895,-370800.0,-332300.0,503.0,695.5,2551.0,2743.5,0.8269402319357716,0.6824810022591908,1.2402720481659049,1.0236163877194784,4114.335912392181,4168.302412253698,0.0947265625,0.188720703125,3708.0,3323.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110146S,B27,B27,pH、电导率、有机质、全盐、全氮,8.55,0.1917,1.281,109.4146389,34.80567267,,109.4146389,34.80567267,0.09746749999999998,0.09675250000000002,0.0,0.3780775,0.3753040071690565,0.0,-0.5924752016511172,-1.0,0.0971093419489083,0.0,0.40224812717867314,0.39043886789419413,0.1373352096605237,0.09746749999999998,-28.1325,-37.80775,0.09711,0.04873374999999999,0.28614875,0.2377725,0.5924752016511172,1.0,0.4328831693731214,0.6458612707876012,0.39026099249412566,0.3780775,0.2559065271009251,0.0,0.281325,0.3780775,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110150S,B31,B31,pH、电导率、有机质、全盐、全氮,8.24,2.1142,7.731,109.4075418,34.80425655,,109.4075418,34.80425655,0.11336249999999998,0.12048500000000001,0.0,0.290545,0.3087997735141692,0.0,-0.4137410894581904,-1.0,0.1168695033466815,0.0,0.3343412757292315,0.3118773050916818,0.16543183379038628,0.11336249999999998,-17.006,-29.0545,0.11692374999999999,0.05668124999999999,0.26219625,0.20195375,0.4137410894581904,1.0,0.2800017562539104,0.5512874029941369,0.31453621770791357,0.290545,0.41468619318866273,0.0,0.17006,0.290545,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110149S,B30,B30,pH、电导率、有机质、全盐、全氮,9.32,0.255,4.006,109.4116831,34.80473006,,109.4116831,34.80473006,955.0,1004.0,1424.0,2776.0,2918.433507853403,4139.292146596858,-0.4687830687830688,-0.3219047619047619,979.1935457303628,1166.1560787476092,3102.614542607573,3262.817340888086,1385.655440576769,1714.584789387798,-177200.0,-135200.0,979.5,1189.5,2367.5,2577.5,0.4687830687830688,0.3219047619047619,0.703081602962571,0.4827996667063445,2951.9810297493445,3119.928204302144,0.361671469740634,0.5129682997118156,1772.0,1352.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110141S,B22,B22,pH、电导率、有机质、全盐、全氮,8.51,0.2066,1.037,109.4340299,34.81112769,,109.4340299,34.81112769,0.07640249999999998,0.0662275,0.0,0.376345,0.3262247765125487,0.0,-0.7007157019471386,-1.0,0.07113330140482725,0.0,0.38969088106793054,0.3840220059205592,0.10111094778756649,0.07640249999999998,-31.01175,-37.634499999999996,0.07131499999999999,0.03820124999999999,0.2594875,0.22637374999999998,0.7007157019471386,1.0,0.4935177400146938,0.6441726717217535,0.38212778069809317,0.376345,0.17597550120235422,0.0,0.3101175,0.376345,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110188S,D4,D4,pH、电导率、有机质、全盐、全氮,8.22,0.6806,3.169,109.4364803,34.81040545,,109.4364803,34.81040545,593.0,444.0,809.0,3593.0,2690.205733558179,4901.74873524452,-0.7800346792172406,-0.6324398000908678,513.119869036466,692.6304931202495,3668.573837337883,3730.3859049701546,740.8002429805217,1003.0603172292282,-314900.0,-278400.0,518.5,701.0,2315.0,2497.5,0.7800346792172406,0.6324398000908678,1.169907120743034,0.9485519591141397,3620.3294049022666,3682.95126223522,0.12357361536320624,0.22516003339827442,3149.0,2784.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110110S,A11,A11,pH、电导率、有机质、全盐、全氮,9.49,0.1945,3.494,109.4026655,34.81058265,,109.4026655,34.81058265,1474.0,1832.0,2043.0,2568.0,3191.706919945726,3559.310719131615,-0.16727272727272727,-0.11385816525699415,1643.279647534162,1735.333397362017,3481.885121597207,3597.380852787205,2351.361307838504,2519.2310334703325,-73600.0,-52500.0,1653.0,1758.5,2937.0,3042.5,0.16727272727272727,0.11385816525699415,0.2508805817520736,0.17076873034804294,3154.496473290151,3281.5351590376113,0.7133956386292835,0.7955607476635514,736.0,525.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110170S,芒硝C12,MX12,pH、电导率、有机质、全盐、全氮,8.91,0.1191,3.75,109.3973335,34.79793635,,109.3973335,34.79793635,845.0,788.0,1388.0,2548.0,2376.123076923077,4185.3538461538465,-0.5275779376498801,-0.29471544715447157,816.0024509767112,1082.9866111822435,2797.7263983456282,3022.0643606647427,1155.4085857392613,1624.9827691394146,-176000.0,-116000.0,816.5,1116.5,2090.5,2390.5,0.5275779376498801,0.29471544715447157,0.7912483141016035,0.44201702019560524,2667.0673032377717,2901.5251162104387,0.3092621664050236,0.5447409733124019,1760.0,1160.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110151S,B32,B32,pH、电导率、有机质、全盐、全氮,9.37,0.2983,3.838,109.4039369,34.80687955,,109.4039369,34.80687955,847.0,558.0,1278.0,4504.0,2967.216056670602,6795.881936245572,-0.7795337811141841,-0.5579384296091318,687.4779996479888,1040.4162628486736,4616.794234097942,4757.80506116003,1014.2844768604122,1533.196986691534,-394600.0,-322600.0,702.5,1062.5,2954.5,3314.5,0.7795337811141841,0.5579384296091318,1.169185185185185,0.8368352788586252,4538.433650501019,4681.805207395968,0.1238898756660746,0.28374777975133214,3946.0,3226.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110163S,芒硝C5,MX5,pH、电导率、有机质、全盐、全氮,9.27,0.2125,3.25,109.3946388,34.7959183,,109.3946388,34.7959183,943.0,886.0,1415.0,2799.0,2629.813361611877,4199.9840933191945,-0.5191316146540027,-0.32842904603701945,914.0557969839697,1155.1385198321454,3083.609248915952,3275.038167716523,1293.9261957314259,1700.433474147107,-191300.0,-138400.0,914.5,1179.0,2314.0,2578.5,0.5191316146540027,0.32842904603701945,0.7785917785917786,0.4925851227903666,2935.8809580771494,3136.33958620555,0.31654162200785996,0.5055376920328689,1913.0,1384.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110119S,A20,A20,pH、电导率、有机质、全盐、全氮,8.25,0.4005,1.906,109.3705393,34.80445587,,109.3705393,34.80445587,0.07235999999999998,0.06039749999999999,0.0,0.42358999999999997,0.3535624243366501,0.0,-0.7504171078798523,-1.0,0.06610872181490124,0.0,0.4339496695542583,0.4297260263237497,0.09425405883170228,0.07235999999999998,-36.31925,-42.358999999999995,0.06637874999999999,0.03617999999999999,0.27817375,0.24797499999999997,0.7504171078798523,1.0,0.5536541368665759,0.6879513637003433,0.42787421762271444,0.42358999999999997,0.14258481078401283,0.0,0.3631925,0.42358999999999997,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110194S,D10,D10,pH、电导率、有机质、全盐、全氮,9.35,0.4482,1.569,109.4256491,34.79683662,,109.4256491,34.79683662,0.12119999999999997,0.1313475,0.0,0.3406775,0.369200808013614,0.0,-0.44347227371431597,-1.0,0.12617177576621486,0.0,0.3847112745456,0.3615945229207019,0.17872214679845919,0.12119999999999997,-20.933,-34.067750000000004,0.12627375,0.06059999999999999,0.2966125,0.23093875,0.44347227371431597,1.0,0.32303181502533374,0.6078624085930694,0.3651209727782013,0.3406775,0.3855479155506307,0.0,0.20933000000000002,0.3406775,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110175S,芒硝C17,MX17,pH、电导率、有机质、全盐、全氮,9.24,8.578,31.981,109.3979539,34.79974814,,109.3979539,34.79974814,1764.0,1926.0,2011.0,3140.0,3428.3673469387754,3579.671201814059,-0.23963679431504145,-0.21918074160357212,1843.221093629302,1883.4553352814078,4084.2100827454997,4124.974787801739,2611.7373527979416,2675.0358876097343,-121400.0,-112900.0,1845.0,1887.5,3415.0,3457.5,0.23963679431504145,0.21918074160357212,0.3594197177538735,0.32873920217412406,3683.6226734018237,3728.7693680355187,0.6133757961783439,0.6404458598726115,1214.0,1129.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110152S,B33,B33,pH、电导率、有机质、全盐、全氮,8.68,0.412,4.419,109.4031805,34.80946942,,109.4031805,34.80946942,0.08363500000000001,0.072855,0.0,0.36023,0.31379872840318046,0.0,-0.663553344031772,-1.0,0.07805913095211861,0.0,0.37691951017425457,0.36981139263819335,0.11091737578035284,0.08363500000000001,-28.7375,-36.022999999999996,0.07824500000000001,0.04181750000000001,0.25836000000000003,0.2219325,0.663553344031772,1.0,0.46197559707850844,0.6281401485649186,0.3675234739781937,0.36023,0.2022457874135969,0.0,0.287375,0.36023,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
,FP3010,,pH、电导率、全盐,8.94,0.1735,1.469,109.38572234,34.801680343,fp3,109.38572234000009,34.801680343000044,0.09702749999999999,0.0958175,0.0,0.35167750000000003,0.34729183846074574,0.0,-0.5717605783304842,-1.0,0.09642060195440598,0.0,0.3771901285409654,0.36481694007063326,0.1363646914069034,0.09702749999999999,-25.586000000000002,-35.167750000000005,0.0964225,0.048513749999999994,0.27226125,0.2243525,0.5717605783304842,1.0,0.40505754647781794,0.6193849784689627,0.3644969921858067,0.35167750000000003,0.27245843137533676,0.0,0.25586000000000003,0.35167750000000003,1,"1,1,0,1",1175,921,4769,9444,7402.488510638298,38330.58382978723,-0.8222865412445731,-0.32892422430169566,1040.2764055769023,2367.187149339908,9561.276170051779,10644.863644030393,1492.9387127407474,4911.617452530276,-852300.0,-467500.0,1048.0,2972.0,5770.0,7694.0,0.8222865412445731,0.32892422430169566,1.2333703149872173,0.4933689801948851,9488.802716886888,10579.815546596265,0.09752223634053367,0.5049767047861076,8523.0,4675.0
2024110128S,B9,B9,pH、电导率、有机质、全盐、全氮,8.82,0.1808,1.2,109.4306517,34.81730903,,109.4306517,34.81730903,0.0656775,0.05247750000000001,0.0,0.39677750000000006,0.3170323361310952,0.0,-0.7663798956049459,-1.0,0.05870767416828911,0.0,0.40558575729277035,0.4021764768264052,0.08406796067765651,0.0656775,-34.43000000000001,-39.67775,0.059077500000000005,0.03283875,0.25746625,0.23122750000000003,0.7663798956049459,1.0,0.5440582351422958,0.6636721483311079,0.4002327729115896,0.39677750000000006,0.13225926369312777,0.0,0.34430000000000005,0.39677750000000006,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110113S,A14,A14,pH、电导率、有机质、全盐、全氮,8.74,0.4189,1.613,109.3945585,34.80701058,,109.3945585,34.80701058,0.11454500000000001,0.11652499999999999,0.0,0.34144749999999996,0.3473496873499497,0.0,-0.4911266506176681,-1.0,0.11553075835031985,0.0,0.37853008850849623,0.3601485142010862,0.1633971623070609,0.11454500000000001,-22.49225,-34.144749999999995,0.115535,0.057272500000000004,0.28625875,0.22799624999999998,0.4911266506176681,1.0,0.3521852140849555,0.6086787945772019,0.36078313552777097,0.34144749999999996,0.3412676912263232,0.0,0.22492249999999997,0.34144749999999996,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110177S,芒硝C19,MX19,pH、电导率、有机质、全盐、全氮,9.37,7.8726,32.525,109.3975557,34.80067672,,109.3975557,34.80067672,1676.0,1804.0,2201.0,3051.0,3284.0119331742244,4006.7130071599045,-0.2568486096807415,-0.16184310738766183,1738.822590145412,1920.6446834331434,3920.7133279544937,4118.492199822649,2462.3955815424947,2766.4737482940263,-124700.0,-85000.0,1740.0,1938.5,3265.5,3464.0,0.2568486096807415,0.16184310738766183,0.3852332406549274,0.2427415516420752,3544.4346516757787,3762.047580773002,0.5912815470337595,0.7214028187479515,1247.0,850.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110117S,A18,A18,pH、电导率、有机质、全盐、全氮,8.39,0.3322,1.794,109.3669358,34.8050428,,109.3669358,34.8050428,0.07282749999999999,0.06479750000000001,0.0,0.444765,0.39572496773196947,0.0,-0.745673985036183,-1.0,0.0686952686234649,0.0,0.4553223758915215,0.45068808502250207,0.09748107899741365,0.07282749999999999,-37.99675,-44.4765,0.0688125,0.036413749999999995,0.291195,0.25879625,0.745673985036183,1.0,0.5645527146660064,0.7061517943615607,0.44946036669683126,0.444765,0.14568929659483099,0.0,0.3799675,0.444765,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110100S,A1,A1,pH、电导率、有机质、全盐、全氮,8.59,0.2546,1.494,109.3798868,34.80606689,,109.3798868,34.80606689,1172.0,1156.0,1336.0,3352.0,3306.2389078498295,3821.051194539249,-0.487133984028394,-0.4300341296928328,1163.9725082664108,1251.3161071447935,3734.410796899559,3793.993147068139,1646.1834648665379,1777.2112986361526,-219600.0,-201600.0,1164.0,1254.0,2840.0,2930.0,0.487133984028394,0.4300341296928328,0.7306199401131197,0.6449824037538658,3545.735466726191,3608.4345636300513,0.3448687350835322,0.39856801909307876,2196.0,2016.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110179S,芒硝C21,MX21,pH、电导率、有机质、全盐、全氮,9.22,6.2886,26.613,109.3968749,34.80128964,,109.3968749,34.80128964,1172.0,1172.0,1726.0,2664.0,2664.0,3923.2627986348125,-0.38894681960375393,-0.21366742596810934,1172.0,1422.2770475543787,3137.525139341516,3383.7192554938715,1657.4582951012674,2086.302950196831,-149200.0,-93800.0,1172.0,1449.0,2504.0,2781.0,0.38894681960375393,0.21366742596810934,0.5833441939267562,0.32046463956269217,2910.408905978677,3174.267159518871,0.43993993993993996,0.6478978978978979,1492.0,938.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
,FP28010,,pH、电导率、全盐,9.5,0.5428,5.519,109.386421008,34.80180322,fp28,109.38642100800007,34.80180322000007,771.0,697.0,1192.0,3164.0,2860.3216601815825,4891.6835278858625,-0.638953638953639,-0.4527089072543618,733.0668455195611,958.6615669776274,3330.337220162547,3467.881341683997,1039.3507588874893,1419.61438426074,-246700.0,-197200.0,734.0,981.5,2316.0,2563.5,0.638953638953639,0.4527089072543618,0.9583063576330442,0.6789854240789625,3239.8618797720374,3381.0885820989665,0.22029077117572693,0.37673830594184576,2467.0,1972.0,0,"1,1,0,1",1907,1504,6059,7616,6006.535920293655,24197.873099108547,-0.6701754385964912,-0.11385740402193785,1693.5548411551365,3399.192992461593,7993.880221769651,9917.236812741743,2428.7167393502273,6352.0177896476325,-611200.0,-155700.0,1705.5,3983.0,5513.5,7791.0,0.6701754385964912,0.11385740402193785,1.0052080478043968,0.17077986179664364,7763.083923287188,9732.159934978463,0.19747899159663865,0.795561974789916,6112.0,1557.0
2024110107S,A8,A8,pH、电导率、有机质、全盐、全氮,8.36,0.4852,1.663,109.3888038,34.81062008,,109.3888038,34.81062008,978.0,950.0,1261.0,3703.0,3596.9836400817994,4774.522494887526,-0.5916612937889534,-0.491941982272361,963.8983348880731,1110.5214991165187,3946.0350986781655,4032.2219680964986,1363.4456351464844,1595.8085724797947,-275300.0,-244200.0,964.0,1119.5,2815.5,2971.0,0.5916612937889534,0.491941982272361,0.8873965832169335,0.7378386544465706,3822.9189109893505,3911.819269853862,0.25654874426140967,0.34053470159330274,2753.0,2442.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110206S,xm2,xm2,pH、电导率、有机质、全盐、全氮,9.14,7.643,20.281,109.4093106,34.79855723,,109.4093106,34.79855723,0.12246499999999999,0.13621499999999997,0.0,0.2788025,0.31010560190666714,0.0,-0.3435698494641793,-1.0,0.1291571522409812,0.0,0.3335911216688028,0.30451356329603774,0.18317260289137127,0.12246499999999999,-14.258750000000003,-27.88025,0.12933999999999998,0.061232499999999995,0.26874125,0.20063375,0.3435698494641793,1.0,0.23374552945708693,0.5369830605320347,0.31029882408937676,0.2788025,0.48857165914939776,0.0,0.14258750000000003,0.2788025,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110117S,A18,A18,pH、电导率、有机质、全盐、全氮,8.39,0.3322,1.794,109.3669358,34.8050428,,109.3669358,34.8050428,655.0,491.0,919.0,4236.0,3175.38320610687,5943.334351145038,-0.7922572456103236,-0.6434529582929195,567.1022835432776,775.8511455169735,4314.371564897951,4383.752045907706,818.6000244319566,1128.5326756456811,-374500.0,-331700.0,573.0,787.0,2691.0,2905.0,0.7922572456103236,0.6434529582929195,1.1882601797990482,0.9650858306662787,4264.361265183802,4334.542305711181,0.11591123701605288,0.21694995278564683,3745.0,3317.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110172S,芒硝C14,MX14,pH、电导率、有机质、全盐、全氮,9.48,18.5063,71.475,109.3969126,34.79903549,,109.3969126,34.79903549,2856.0,3124.0,3165.0,3440.0,3762.801120448179,3812.18487394958,-0.04814137720901889,-0.041635124905374715,2986.995815196265,3006.532886898129,5454.329656337248,5477.9157532769705,4232.742845956981,4263.092891317288,-31600.0,-27500.0,2990.0,3010.5,4710.0,4730.5,0.04814137720901889,0.041635124905374715,0.07220656561809734,0.06244796003330558,4646.824291922388,4674.486602826026,0.9081395348837209,0.9200581395348837,316.0,275.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110114S,A15,A15,pH、电导率、有机质、全盐、全氮,9.06,0.111,1.4,109.3970221,34.80358813,,109.3970221,34.80358813,892.0,790.0,1399.0,2940.0,2603.811659192825,4611.053811659192,-0.5764075067024129,-0.3551509564415764,839.4522023319731,1117.0980261373663,3172.2805676673684,3375.8650743179887,1191.538501266325,1659.176000308587,-215000.0,-154100.0,841.0,1145.5,2311.0,2615.5,0.5764075067024129,0.3551509564415764,0.8644953759549658,0.5326650535776011,3044.289736539543,3255.8871294932815,0.2687074829931973,0.47585034013605443,2150.0,1541.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110125S,B6,B6,pH、电导率、有机质、全盐、全氮,8.7,0.1117,0.894,109.4226694,34.81621681,,109.4226694,34.81621681,0.07940000000000003,0.0781075,0.0,0.42136250000000003,0.41450341900188903,0.0,-0.687238472781148,-1.0,0.07875109840503815,0.0,0.4358342551503955,0.42877816689548226,0.11137837113304362,0.07940000000000003,-34.325500000000005,-42.136250000000004,0.07875375000000001,0.03970000000000001,0.289435,0.25038125,0.687238472781148,1.0,0.515155532432189,0.6859881425606099,0.4285407074742142,0.42136250000000003,0.18536889258061642,0.0,0.34325500000000003,0.42136250000000003,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
,FP20010,,pH、电导率、全盐,8.4,0.6065,2.681,109.3863356,34.799319071,fp20,109.38633560000005,34.79931907100007,0.091115,0.08869500000000002,0.0,0.34042999999999995,0.33138823300224995,0.0,-0.58662394407224,-1.0,0.08989685714751101,0.0,0.3634024369070741,0.3524124403663979,0.12715638501467397,0.091115,-25.173499999999994,-34.04299999999999,0.08990500000000001,0.0455575,0.26012,0.21577249999999998,0.58662394407224,1.0,0.4064065653168302,0.6075996811156192,0.35179452514926945,0.34042999999999995,0.26053814293687405,0.0,0.25173499999999993,0.34042999999999995,1,"1,1,0,1",3900,2592,12293,19319,12839.704615384615,60894.47871794872,-0.763406508146593,-0.22225737061875236,3179.433911878025,6924.066724115243,19878.436180947432,23228.25025696081,4682.783787449513,12896.81545963964,-1672700.0,-702600.0,3246.0,8096.5,12905.5,17756.0,0.763406508146593,0.22225737061875236,1.1450836318828013,0.3333807829181495,19492.106735804624,22898.506719871493,0.13416843521921423,0.6363165795331022,16727.0,7026.0
2024110132S,B13,B13,pH、电导率、有机质、全盐、全氮,8.99,0.3985,2.525,109.4154382,34.81741472,,109.4154382,34.81741472,640.0,463.0,859.0,4236.0,3064.48125,5685.50625,-0.8029367950627793,-0.6628066732090284,544.352826758528,741.4580230869445,4309.021350608511,4369.3451454422775,789.9170842563161,1071.2053958041847,-377300.0,-337700.0,551.5,749.5,2669.5,2867.5,0.8029367950627793,0.6628066732090284,1.2042770507500797,0.9941124521636738,4261.228109360023,4322.218990287281,0.10930122757318225,0.20278564683663833,3773.0,3377.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110187S,D3,D3,pH、电导率、有机质、全盐、全氮,8.77,0.1894,1.412,109.4397467,34.81223211,,109.4397467,34.81223211,736.0,561.0,848.0,3607.0,2749.3573369565215,4155.891304347826,-0.730806142034549,-0.619304152637486,642.569840562098,790.0177213202246,3723.824109702283,3777.7306680069187,925.4280090855258,1122.853507809456,-304600.0,-275900.0,648.5,792.0,2452.0,2595.5,0.730806142034549,0.619304152637486,1.0960777258006478,0.9288519806980137,3650.3657351010734,3705.3411448880115,0.1555309121153313,0.23509841973939563,3046.0,2759.0,0,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2024110101S,A2,A2,pH、电导率、有机质、全盐、全氮,8.05,0.4518,1.494,109.3811958,34.80623316,,109.3811958,34.80623316,0.079785,0.07637500000000003,0.0,0.386685,0.3701581359278061,0.0,-0.6701291409320606,-1.0,0.07806138209768004,0.0,0.40214932061984143,0.39483026156818324,0.11044811836332932,0.079785,-31.031,-38.6685,0.07808000000000001,0.0398925,0.2714225,0.233235,0.6701291409320606,1.0,0.4833187963366768,0.6541528276670971,0.39415533720856805,0.386685,0.19751218692217187,0.0,0.31031,0.386685,1,"1,1,0,1",0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0
